STANAME,STAID,latitude,longitude,mean_diff_winter,mean_diff_spring,mean_diff_summer,mean_diff_autumn,mean_diff_pers_winter,mean_diff_pers_spring,mean_diff_pers_summer,mean_diff_pers_autumn
TARKO-SALE,8079,+64:55:00,+077:49:00,1.85511152842858,3.094041648490803,1.2210813827186549,1.298234491026938,0.06262259875652447,0.027014756577121747,-0.016882184628920164,0.01078502663998394
VERXNEIMBATSK,8083,+63:09:00,+087:57:00,1.8636439494545591,2.2906238180509315,0.6633696879572248,0.7086124711628852,0.015799231936201134,-0.009696341043263753,-0.018687996881797647,0.04376317728558401
LAR'YAK,8085,+61:06:00,+080:15:00,1.5297910668338552,2.2044504285741597,0.9134118255100763,0.8634502597986455,0.008207323424434951,-0.035029443649729104,-0.02181566367423618,0.049932910928912444
SEVERO-ENISEJSKIJ,8092,+60:22:59,+093:01:59,1.5194648211608488,2.436639033808845,5.078262637616394,1.3323553318022512,0.039645706983420584,-0.07877376216603374,-0.35310025159800057,-0.1259905620957745
SUXANA,8096,+68:37:00,+118:19:59,1.6154608363057221,2.328330448315926,1.1204966511597032,0.8288997181458271,0.015809675112442505,-0.013730077421734545,-0.013364277880709301,-0.04895987904348615
UST'-MOMA,8100,+66:27:00,+143:13:59,2.8700288802284746,2.623799115881935,0.9985968155915828,2.565159340659342,0.03630563880785955,0.0005116136800644421,-0.024260081475036332,0.011677799120692313
SEGEN-KYUEL',8109,+64:00:00,+130:18:00,1.1879602978049917,1.750257599175682,1.0561985755269259,0.6548374706040772,-0.04834858782989475,-0.0021493051269437153,-0.0027956607624038507,-0.03231706218481787
NAKANNO,8112,+62:52:59,+108:25:59,1.9731830276878775,2.0793980850924925,0.827959329602276,0.8960033389731521,-0.0033294267276061033,-0.017754647765984382,0.003568349240669958,0.016434600401964886
SUSUMAN,8117,+62:46:59,+148:10:00,0.9685223269256085,2.598732557007679,0.9782875360094305,2.241744155521367,0.08646783946814318,0.008289360131953648,-0.01892563872459889,0.07560333176188128
STRELKA CHUNYA,8118,+61:45:00,+102:48:00,1.7429219140647696,1.8413968015992,0.7375172122304168,0.5338430141287285,-0.027417274123324564,-0.05845573013216863,0.016318015088755574,0.024712518229347932
OSTROV AJON,8129,+69:55:59,+167:58:59,0.9593052039097998,2.416165023982632,1.03614434242506,2.622264332594506,0.03835571484509865,-0.07854594767390238,-0.0037148997457966152,-0.0028813827243031292
OSTROVNOE,8132,+68:07:00,+164:10:00,0.18848272597952587,2.9971929583747983,1.0504038594497374,2.332471550013329,0.04145121411359058,-0.01569895361958864,-0.009393996011128381,-0.010317270249782034
SREDNEKOLY'MSK,8133,+67:27:00,+153:43:00,1.1545480827579482,2.1951102789029786,0.9680883748838554,2.4402644118078367,0.07843244221524955,0.014328825482972193,-0.017093569359706972,0.017564100645918044
E'N'MUVEEM,8137,+66:22:59,+173:19:59,-0.29788764409239477,2.1980344267366405,1.0196639929032418,1.8955667288259068,-0.01580592860209165,-0.07269620863819089,-0.03369963772070411,-0.07173873830888684
ZY'RYANKA,8141,+65:43:59,+150:54:00,0.7673250600338122,2.024654755332948,0.6248006768004952,1.8296719291490184,0.04968185831990081,0.030095113237338104,-0.010748188553691775,-0.016922430453032856
SERNOVODSK,8197,+53:55:00,+051:16:00,2.0285543132595407,0.8667102889233353,0.28180195215016823,1.2310908140358254,0.016103409534294108,0.00939211396655799,0.013794905096899736,0.05198974730986508
NAPAS,8203,+59:51:00,+081:57:00,1.834312573670477,2.0497220116392447,0.5616088667562984,1.0645122395258189,0.034571253820095134,-0.023656773345993993,-0.022083030230790106,0.05385024552286128
SREDNIJ VASYUGAN,8206,+59:13:00,+078:13:59,1.748733077905488,1.8143263181747291,0.5679022988505764,0.9097381760406682,0.0196438881602198,-0.041387308797755415,-0.007542839421748422,0.04691506038738021
UST'-OZERNOE,8208,+58:52:59,+087:45:00,2.023569610525282,2.120826564165662,0.3230975822768194,0.9072909855544193,0.02701504965553921,-0.011738919863656697,-0.061122368528681796,0.037251187866543044
PUDINO,8212,+57:34:00,+079:25:59,1.8265496123329399,1.7654492849622474,0.5285169915042474,0.9262000692407155,0.0369551066459806,-0.04399566243856058,-0.084209250243939,0.035415154419335466
BAKCHAR,8213,+57:00:00,+082:04:00,1.4703021021695726,1.726352933011819,0.13940487245045574,1.1537143482307832,0.006625875415354928,-0.025382056491537082,-0.028090340325997852,0.03466959076901759
PERVOMAJSKOE,8215,+57:04:00,+086:13:00,2.0014822458282424,2.4373442361388107,0.5970906579222763,1.2030706759152323,0.06326531420110246,0.034310836540158283,-0.06162827070227915,0.025298382478347946
SEVERNOE,8220,+56:19:59,+078:22:00,1.8878752290521383,2.08944398885772,0.5490623109497861,1.582894003966801,0.00388169166184138,-0.033239102999280824,-0.022377615724201966,0.04537619054339324
ACHINSK,8223,+56:16:59,+090:31:00,2.3522300094903255,2.518190963803031,0.8226647158312126,1.2971606964464106,0.081402664901731,0.018065657155284097,-0.04976483616265846,-0.0033463069846386122
BOLOTNOE,8230,+55:40:00,+084:24:00,1.7626732605350615,2.042194915614088,0.09898426833319718,1.1962167010367524,0.02913863557474076,-0.038126453609550075,-0.03539107487615532,0.05905763041489095
TAJGA,8231,+56:04:00,+085:37:00,1.7602710549911293,2.1279501079154746,0.21826091611928788,1.182975172975173,0.06551038764508811,0.03622584287935099,-0.022019639975285308,0.029747425340701857
TISUL',8235,+55:45:00,+088:18:00,1.4845470840098223,2.1490451741074614,0.6492186257317698,1.3151562722991295,0.022230554468038562,-0.0432900555222748,-0.046642765740123104,0.021615687525851655
SOLYANKA,8240,+56:10:00,+095:16:00,1.8535770459618117,2.168048528308133,0.7118670902461268,0.9244078692932984,0.02934366315619736,0.05214237234803347,0.1078331103982043,0.08255677255363965
TAJSHET,8243,+55:57:00,+098:00:00,2.1488935131331424,2.223785890445498,0.8727510351966856,1.1488670852956568,0.016148949188000587,0.012889410273420368,0.07053126222845597,0.09461007039586715
TATARSK,8245,+55:13:00,+075:58:00,1.8788061926804325,1.9041501543089692,0.3156472672754518,1.2744024786639416,-0.00448971508291449,-0.028127784511240487,-0.05794288460252313,0.010702841061528601
NENASTNAYA,8267,+54:45:00,+088:49:00,1.15470289249612,2.0784978425819776,0.5269857637475877,0.9492311889479152,0.015622169514431749,0.003605186772441214,0.010429292850029616,0.008354155580931508
VERXNYAYA GUTARA,8271,+54:13:00,+096:58:00,1.0938368173572819,1.8810907866681628,0.9291200828157375,1.0861739763995402,0.036242293073300104,0.034049594344183476,0.049981083797491534,0.06743799272420299
KAMEN'-NA-OBI,8275,+53:49:00,+081:16:00,1.5015510176270475,2.1032304469186913,0.5012179833679014,1.3410364699567785,-0.014444663009360774,-0.028045622557954765,-0.018806281509882332,0.05828317846388594
NEOZHIDANNY'J,8280,+53:16:59,+089:04:00,1.556177177024285,2.482875523834468,0.793930607767388,1.9206766091051806,0.029824802810534942,-0.0030403484411534068,0.01734349725641108,0.039609688018480804
SLAVGOROD,8286,+52:58:00,+078:39:00,1.7901357138426999,1.9773312578125815,0.42061050091773566,1.324552549910611,0.0038148977175980377,-0.0058981087632480915,-0.022848102883470684,0.02057202372461751
BIJSK ZONAL'NAYA,8289,+52:40:59,+084:55:59,1.4697270772181117,2.1297741924244855,0.7946903693681513,1.342085900048429,0.07066021233318757,0.03478683250311423,-0.0013504154021638057,0.023526800675902005
IKA,8295,+59:16:59,+106:10:00,1.3046529662659943,2.029645927585246,0.9007134825444396,0.5350083279090256,0.023416316326233786,-0.05228015889353054,-0.032572409848015196,-0.02031710625481092
PEREVOZ,8296,+59:00:00,+116:55:00,1.5466078360587083,2.071524208691924,1.3240448884106861,0.509080000739881,0.0027260192660957076,-0.040405699443774194,-0.04704416898465986,0.014031558309468728
DZHIKIMDA,8297,+59:01:00,+121:46:00,2.725862685763108,2.255325247824936,1.1008908509855644,0.9399164501710171,0.022328119498668336,0.018277982970245975,0.040736950495947034,0.034458846518712255
BRATSK,8307,+56:16:59,+101:45:00,2.7777592333470054,1.7268577758146482,0.6341252587991715,1.2580558577499623,0.03917664295639354,-0.04216676083965103,-0.015035811908733415,0.029730369941791172
UST'-NYUKZHA,8311,+56:34:59,+121:28:59,1.9080352628618371,1.8449642281255887,0.9731213579391493,0.9865815749376665,0.020439006804895903,-0.022100354960939934,-0.0067192626601946534,0.034447597659697377
NIZHNEANGARSK,8314,+55:46:59,+109:33:00,1.5733199169932703,1.7371045914053016,1.8099977991881477,0.8929248091809666,0.015083103616082264,0.05008733168144257,0.025175630810600223,0.008766603697828973
KARAM,8315,+55:09:00,+107:37:00,1.703778470633548,2.021324580530461,0.9221468418375292,0.992247986961643,-0.005532380864435837,0.015210072235081461,-0.02830267676936935,-0.02105358694594891
NAGORNY'J,8322,+55:58:00,+124:52:59,1.5269942028746861,2.078494017172085,0.9692798429640561,0.5578357381611792,-0.0018363577138511803,-0.04831638073049422,-0.011163471354398153,0.023403657483023196
TULUN,8324,+54:36:00,+100:37:59,1.5076079906090172,1.9255419018192135,0.8444979296066251,0.913544726570939,-0.027737604488899593,-0.009557426273573881,0.01842717052910694,0.01698688769480015
BAGDARIN,8331,+54:28:00,+113:34:59,1.28878382025173,1.629518615776997,0.8352213142739551,0.9397020694021663,-0.05268593776948682,-0.03254592708094552,0.010882497742827032,-0.020490840141283773
BALAGANSK,8336,+54:00:00,+103:04:00,2.2235219408692757,1.4089479108873824,0.5203075929932304,1.1864702943499466,-0.010939848902569542,0.014581220217131166,0.019235317427172514,-0.0231678458484665
BAYANDAJ,8338,+53:06:00,+105:31:59,1.621838797696494,1.8537637256492225,0.7005383022774367,0.8642918807645048,-0.026062590881066793,0.031079167386244402,0.04903156127578089,-0.01675043301756759
UST'-BARGUZIN,8340,+53:25:00,+109:01:00,1.7206880790095376,1.5920832437030825,1.2292369296073549,0.8382166033733978,0.040110878136203246,-0.00810126654352702,-0.04328862209048706,0.01191357769813688
ROMANOVKA,8341,+53:12:00,+112:46:59,2.476331932759816,2.123623398128341,0.8199482401656297,1.3669122153166957,0.11086636895360598,0.03848010178419183,0.024629306173850653,0.030924548795931067
DZHALINDA,8350,+70:07:59,+113:58:00,1.5879391824409268,1.6887196148342591,0.780823916385156,1.004588566195709,0.0011485437324716765,0.08009445810511785,0.012653114274364708,-0.018016107124661923
BOL'SHOE GOLOUSTNOE,8356,+52:01:59,+105:25:00,1.5338641602412348,1.5919217653574185,1.0299286184478245,0.9591589105083542,0.035933306585220676,0.026490284341175733,0.05576719051624438,0.04823503543828773
SOSNOVO-OZERSKOE,8361,+52:31:59,+111:33:00,1.3880385593037765,1.8147651359673231,0.9345315734989619,1.080141344914788,0.06855080889516878,0.021502314644284294,-0.004629263777856013,0.031033845873442278
TUNKA,8369,+51:43:59,+102:31:59,1.5293808969884992,1.5789961173406124,0.7396302354030517,1.1253141301686518,-0.03754300477850488,0.06743063313243382,0.06384798050307046,-0.03738810697251174
XAMAR-DABAN,8370,+51:31:59,+103:36:00,0.8975735211753069,1.5502024852599847,0.6831683810182358,0.6946737409060084,-0.0031967372600743794,0.017643351735615164,0.04580890829758664,0.014565398092771978
BABUSHKIN,8371,+51:43:00,+105:51:00,1.4175212272536406,1.2681193501992707,1.099847308488613,0.8312162604191742,-0.017385745377115267,-0.03775631081941002,0.002110075782003981,0.002368981094089236
AGINSKOE,8380,+51:06:00,+114:31:00,0.9515865273219895,1.4019898596841676,0.8177564743657229,0.8732688403593414,-0.008488544546692758,0.012381789117716875,0.019728350604877452,-0.014688358375576024
NERCHINSKIJ Z-D,8383,+51:19:00,+119:37:00,1.4290631409248782,1.7234375692057498,0.8223101442146401,0.8582783882783882,-0.03321332023283319,0.0026883770752858106,0.038824355246538766,0.006915260986062379
KRASNY'J CHIKOJ,8386,+50:22:00,+108:45:00,1.8747822086171908,1.8136616037377924,1.0388095238095243,0.8612271062271062,-0.00022919939473523183,0.030566125732449274,0.044234743269425864,-0.012173339660329612
MANGUT,8388,+49:42:00,+112:40:00,1.0679818883041499,1.795323572164012,1.1179983895474912,1.126809143936781,0.03052417623327154,-0.026855033433826413,0.03849409235442038,0.06122068540819245
UCHUR,8397,+58:43:59,+130:37:00,2.1761866449862133,1.7215782110253341,1.2178640851561333,0.3060272240544526,0.013011148863044405,-0.04292780160759362,-0.023774142147602123,0.06554791731515272
NEL'KAN,8404,+57:39:00,+136:09:00,1.7773743992900677,1.6513435739506086,1.208370832515305,0.802489523974339,0.011092076751314591,0.011662785444610578,-0.02085191151807543,0.01777836602003434
BOL'SHOJ SHANTAR,8405,+54:49:59,+137:31:59,1.17299514657687,0.8124112604662885,1.0872866300661794,0.6828485314962429,-0.0529878851246667,-0.05872653736588802,-0.004355917792976163,0.013613195849956721
UDSKOE,8409,+54:30:00,+134:25:00,1.6872584432284512,1.0726504540691093,0.8243704436613495,0.9786129497686571,-0.02590038814328211,-0.022472322773426735,0.05572134151502821,0.044944088148220165
CHERNYAEVO,8416,+52:46:59,+126:00:00,2.1890707337421915,1.8259630710960308,1.0334694430006017,1.1858640689421434,0.039201092227951616,0.0538321445228113,0.014240801314319184,0.04143635853461428
BOGORODSKOE,8423,+52:22:59,+140:28:00,1.8277986006978253,1.1433188774172522,0.8640634136425067,1.1136092098377812,0.0010810271099061174,0.015755940484247243,0.002969874923713069,-0.015688668241024648
MAZANOVO,8425,+51:37:59,+128:49:00,2.8448607981845555,2.030625650810958,0.5601263901147391,1.0061023774625206,0.010463575545774184,0.024517960482291438,-0.012218605860412438,0.07446226449539904
SUTUR,8437,+50:04:00,+132:07:59,2.1955995463299303,1.7217937176056801,0.9141564350704598,1.3825987522521501,-0.04230728076660838,0.06165742823072031,0.077164934289356,-0.009113989862602838
SOVETSKAYA GAVAN',8454,+49:00:00,+140:18:00,1.6843495835655276,0.7028573061142576,0.8231872751453917,0.8657410907450789,-0.048004235407534075,-0.015711413411908688,-0.03848254797753704,-0.035898808880935724
KRASNY'J YAR,8461,+46:31:59,+135:19:00,1.2282372196172027,1.1069940554198427,0.5090890382088205,1.2717343496904447,-0.14149107782568915,-0.002574004475179131,0.030454390298589182,-0.13194115278062396
RUDNAYA PRISTAN',8473,+44:22:00,+135:51:00,1.0912211504713767,0.8387476386668946,0.7276138187085728,1.050457351365341,0.01084291832805743,0.03183241080297174,-0.05581189235111605,-0.011855674284986293
POS'ET,8474,+42:39:00,+130:48:00,1.2275658805983882,0.9502703307315432,0.5636944680307785,0.7528113315816487,0.04017024137938711,0.03733691263631693,-0.02201964296572061,0.010106603671615137
POGIBI,8480,+52:13:00,+141:37:59,1.2651197537746413,0.7540448385672636,0.8356280952960695,0.8014448094151434,-0.07305567186051118,0.004713168651643011,0.04049118418665055,-0.039712827884834316
NOGLIKI,8481,+51:55:00,+143:07:59,2.423568295746623,1.0987739121392943,0.6897473222329715,1.014970517287591,-0.10881869921623505,0.0460348355486604,0.012646186566916658,-0.11861603198739022
POGRANICHNOE,8484,+50:24:00,+143:46:00,2.0724557022908954,0.8342691265314088,0.4089196522181453,0.974475961049198,-0.06718852157210718,-0.03384672239701709,-0.006884490537564009,0.015721556289487234
MY'S TERPENIYA,8487,+48:39:00,+144:43:59,1.5798954558177893,0.6013753232734156,0.7206530947884424,0.7075591572493529,-0.12146111881132102,0.00019879246466088663,0.002198725687515329,-0.07955709175990247
IL'INSKIJ,8488,+47:58:59,+142:12:59,1.32931938743444,0.6869216249018348,0.7545286477371516,0.7791312076220702,-0.07448029688026445,-0.06488564975476298,0.03194989391620805,0.00683458911714048
YUZHNO-SAXALINSK,8493,+46:57:00,+142:43:00,2.0209393014216257,0.6264145758214942,0.645024071085853,0.7425906612681388,-0.08837096293061258,-0.018939654668373294,-0.020811289140493402,0.012182672663921795
KON'-KOLODEZ',8517,+52:09:00,+039:09:00,2.26208062023382,1.5610219890054973,0.905743712947821,0.9639807263274411,0.02584455090828108,-0.01214680274738361,0.015904642903721327,0.01838409795960815
GIGANT,8520,+46:31:00,+041:21:00,1.4860379026875226,0.9245887427465309,0.889705890531328,0.8549847892633888,0.03938771584890588,0.011069331725608122,0.014710151767479638,0.03260376113452543
PERELYUB,8522,+51:52:00,+050:19:59,2.2330980017193607,1.072681426376838,0.5576040490568701,1.1986524389809459,0.010891165600937142,-0.011501705805678603,0.019064314022007034,0.06644838959706217
BREDY',8524,+52:25:59,+060:21:00,1.8705194277558057,1.0365489404420596,0.8267325215154351,1.2247795250491422,0.02299139082277414,0.002196628141311627,0.02924004418673686,0.0938292502981785
YAJLYU,8537,+51:46:00,+087:36:00,1.5391218141394285,1.3750890692818931,0.8126856918816152,0.7694949068072603,0.014953437355775801,0.05478226522572825,-0.0041670512044436,0.04328989154567349
KY'ZY'L,8538,+51:43:00,+094:30:00,3.662896884732824,3.3008849067086565,1.0782195824896803,1.8435911955164506,0.009089863670019191,0.048193818050504454,0.05872035072045909,0.007020815552441423
TOORA-XEM,8540,+52:28:00,+096:06:00,2.8429643358298833,2.6586170462103005,1.42615022901661,2.145878125149513,0.04417604152851325,0.12694459242571157,0.08480076715588414,0.04498094596398073
UST'-KOKSA,8541,+50:16:00,+085:37:00,2.200874503217026,1.8148375812093946,0.7213283636760277,1.175524858404052,-0.06654300979617804,0.022252746812070515,-0.0018381011320852234,-0.05109187239636186
E'RZIN,8545,+50:16:00,+095:07:00,2.9700813646283954,3.200532414363499,1.4121695021111194,1.834656999009023,0.03962079645600255,0.04444082682193283,0.04476124049732375,0.008559325971767735
KRASNAYA POLYANA,8549,+43:40:59,+040:12:00,0.4516854015275822,0.29913945125001895,1.3582142285079968,0.9355471501451476,-0.02364251022396148,-0.0414187615346941,-0.028272218140162186,-0.021614189004963532
REZEKNE,8841,+56:31:48,+027:16:12,2.2390427454598436,1.8556698603088364,0.6892504897683693,0.6627227580723938,0.07076418885627297,0.052750295745377145,0.017943041881426175,0.029927109956439976
SKRIVERI,8855,+56:39:00,+025:07:48,2.1016657539326,1.6153259238722715,0.7591592624048644,0.5953081559968814,0.0727312072923107,0.032901763432945666,0.0773616286965153,0.0892084416552343
ZOSENI,8893,+57:07:48,+025:55:12,2.1788475684628343,1.658260325134202,0.7659150733368243,0.6493025065773335,0.09956981443210314,0.04438916347936568,0.03740671737542918,0.07208441535251232
